,Neighbourhood,Latitude,Longitude,Venue_Name,Venue_Cat,Venue_Lat,Venue_Lng
365,"Forest Hill, Honor Oak, Crofton Park (part)",51.44122,-0.047639999999999995,Volcano Coffee Works,Coffee Shop,51.442336,-0.061648
366,"Forest Hill, Honor Oak, Crofton Park (part)",51.44122,-0.047639999999999995,Kente Coffee House,Coffee Shop,51.42657199,-0.05381
367,"Forest Hill, Honor Oak, Crofton Park (part)",51.44122,-0.047639999999999995,The Teapot,Coffee Shop,51.43988756397014,-0.05614006273422462
368,"Herne Hill, Tulse Hill (part), Dulwich (part)",51.455290000000005,-0.09928,Costa Coffee,Coffee Shop,51.46293676351596,-0.11490881941917813
369,"Herne Hill, Tulse Hill (part), Dulwich (part)",51.455290000000005,-0.09928,Costa Coffee,Coffee Shop,51.47282033362093,-0.09311982315474432
370,"Herne Hill, Tulse Hill (part), Dulwich (part)",51.455290000000005,-0.09928,La Scala Coffee House,Coffee Shop,51.46148649934041,-0.07826910749094386
371,"Herne Hill, Tulse Hill (part), Dulwich (part)",51.455290000000005,-0.09928,Federation Coffee,Coffee Shop,51.46241288833468,-0.1117200585980071
372,"Herne Hill, Tulse Hill (part), Dulwich (part)",51.455290000000005,-0.09928,Costa Coffee,Coffee Shop,51.46865000122871,-0.0932035183374173
373,"Herne Hill, Tulse Hill (part), Dulwich (part)",51.455290000000005,-0.09928,Stir Coffee,Coffee Shop,51.454465,-0.119599
374,"Herne Hill, Tulse Hill (part), Dulwich (part)",51.455290000000005,-0.09928,Red Door Coffee Shop,,51.457907,-0.085858
375,"Herne Hill, Tulse Hill (part), Dulwich (part)",51.455290000000005,-0.09928,Ritzy Bar/Coffee,Café,51.461213413041584,-0.11501312255859375
376,"Herne Hill, Tulse Hill (part), Dulwich (part)",51.455290000000005,-0.09928,Wildebeest Coffee Van,Coffee Shop,51.46333,-0.112822
377,"Herne Hill, Tulse Hill (part), Dulwich (part)",51.455290000000005,-0.09928,Volcano Coffee Works,Coffee Shop,51.464035,-0.11568
378,"Herne Hill, Tulse Hill (part), Dulwich (part)",51.455290000000005,-0.09928,Balance Specialty Coffee & Juice,Café,51.46391,-0.116649605
379,"Herne Hill, Tulse Hill (part), Dulwich (part)",51.455290000000005,-0.09928,FCB - Artisan Espresso Bar (Denmark Hill),Coffee Shop,51.46796683689101,-0.08951223754870859
380,"Herne Hill, Tulse Hill (part), Dulwich (part)",51.455290000000005,-0.09928,Starbucks,Coffee Shop,51.462233,-0.084468
381,"Herne Hill, Tulse Hill (part), Dulwich (part)",51.455290000000005,-0.09928,Adams Ethiopian Restaurant,Ethiopian Restaurant,51.454886,-0.1197
382,"South Norwood, Selhurst (part), Thornton Heath (part), Woodside (part)",51.39925,-0.07414,Coffee Craft,Coffee Shop,51.40011597656466,-0.07526278495788574
383,"South Norwood, Selhurst (part), Thornton Heath (part), Woodside (part)",51.39925,-0.07414,Costa Coffee,Coffee Shop,51.39821,-0.07712189
384,"South Norwood, Selhurst (part), Thornton Heath (part), Woodside (part)",51.39925,-0.07414,Costa Coffee,Coffee Shop,51.39887552709202,-0.09798006129438168
385,"Sydenham,  Crystal Palace (part)",51.42674,-0.05533,St David Coffee House,Café,51.43976831331909,-0.05376858404691983
386,"Sydenham,  Crystal Palace (part)",51.42674,-0.05533,Sheriff’s Coffee Co,Coffee Shop,51.417692,-0.060814
387,"Sydenham,  Crystal Palace (part)",51.42674,-0.05533,Kente Coffee House,Coffee Shop,51.42657199,-0.05381
388,"Sydenham,  Crystal Palace (part)",51.42674,-0.05533,Costa Coffee,Coffee Shop,51.414791095763,-0.05256797317614207
389,"Sydenham,  Crystal Palace (part)",51.42674,-0.05533,The Coffee Trail,Coffee Shop,51.417639,-0.060817
390,"Sydenham,  Crystal Palace (part)",51.42674,-0.05533,Coffee Daddies,Coffee Shop,51.417346,-0.061016
391,"Sydenham,  Crystal Palace (part)",51.42674,-0.05533,Costa Coffee,Coffee Shop,51.439068,-0.054364353
392,"Sydenham,  Crystal Palace (part)",51.42674,-0.05533,Sheriff’s Coffee Co,Coffee Shop,51.419307,-0.054246
393,"Sydenham,  Crystal Palace (part)",51.42674,-0.05533,Costa Coffee,Coffee Shop,51.42081424027584,-0.06745219230651855
394,"Sydenham,  Crystal Palace (part)",51.42674,-0.05533,Coffee & Brunch Kitchen,Coffee Shop,51.418051,-0.072756
395,"Sydenham,  Crystal Palace (part)",51.42674,-0.05533,High Peak Coffee Co,Café,51.419183,-0.053644
396,"Sydenham,  Crystal Palace (part)",51.42674,-0.05533,Costa Coffee,Coffee Shop,51.43148659828433,-0.03442977374173825
397,"Sydenham,  Crystal Palace (part)",51.42674,-0.05533,Sheriff’s Coffee Co,Coffee Shop,51.424816,-0.033515
398,"Sydenham,  Crystal Palace (part)",51.42674,-0.05533,The Lodge Coffee House,Coffee Shop,51.440425872802734,-0.06227552890777588
399,"Sydenham,  Crystal Palace (part)",51.42674,-0.05533,The Teapot,Coffee Shop,51.43988756397014,-0.05614006273422462
400,"West Norwood, Gipsy Hill (part)",51.43407,-0.10375,Volcano Coffee Works,Coffee Shop,51.433170278793675,-0.09442690296132629
401,"West Norwood, Gipsy Hill (part)",51.43407,-0.10375,Costa Coffee,Coffee Shop,51.434603388252775,-0.10378486940319755
402,"West Norwood, Gipsy Hill (part)",51.43407,-0.10375,I Love Coffee,Coffee Shop,51.43391172639315,-0.1283228366159505
403,"West Norwood, Gipsy Hill (part)",51.43407,-0.10375,Culdesac Coffee,Café,51.43326302925323,-0.10375490992145182
404,"West Norwood, Gipsy Hill (part)",51.43407,-0.10375,Estate Office Coffee,Coffee Shop,51.43801898558586,-0.12764629163539645
405,"West Norwood, Gipsy Hill (part)",51.43407,-0.10375,Pause Coffee Shop,Coffee Shop,51.44002905506454,-0.10576653483413646
406,"West Norwood, Gipsy Hill (part)",51.43407,-0.10375,the coffee cabin,Coffee Shop,51.438249,-0.127121
407,"West Norwood, Gipsy Hill (part)",51.43407,-0.10375,Coffee Republic,Coffee Shop,51.434889,-0.128195
408,"West Norwood, Gipsy Hill (part)",51.43407,-0.10375,Sherriff’s Coffee Co.,Coffee Shop,51.440971,-0.091812
409,"West Norwood, Gipsy Hill (part)",51.43407,-0.10375,Smoketronics Vape & Coffee Shop ,Vape Store,51.427547,-0.087228455
410,"West Norwood, Gipsy Hill (part)",51.43407,-0.10375,Tassili Coffee Shop,Café,51.42923028473379,-0.12773405151240227
411,"West Norwood, Gipsy Hill (part)",51.43407,-0.10375,Rosca Coffee,,51.43626938832887,-0.127834077438724
412,Thamesmead,51.50527,0.12013,none,none,0.0,0.0
0,"Bankside, South Bank, Lambeth (part), Southwark, Bermondsey (part), Vauxhall (part), Old Kent Road (part)",51.4996,-0.09613,TĪNG Restaurant,English Restaurant,51.504247453119596,-0.08636360490722422
1,"Bankside, South Bank, Lambeth (part), Southwark, Bermondsey (part), Vauxhall (part), Old Kent Road (part)",51.4996,-0.09613,Lin's Restaurant & Bar,Chinese Restaurant,51.50631776350921,-0.10208644250628077
2,"Bankside, South Bank, Lambeth (part), Southwark, Bermondsey (part), Vauxhall (part), Old Kent Road (part)",51.4996,-0.09613,302 Restaurant,Restaurant,51.498859737504674,-0.1061405847379429
3,"Bankside, South Bank, Lambeth (part), Southwark, Bermondsey (part), Vauxhall (part), Old Kent Road (part)",51.4996,-0.09613,Truly Indian Restaurant,Indian Restaurant,51.50399383652888,-0.0911369152466808
4,"Bankside, South Bank, Lambeth (part), Southwark, Bermondsey (part), Vauxhall (part), Old Kent Road (part)",51.4996,-0.09613,The Restaurant Group PLC,,51.50137611620837,-0.09388994169166137
5,"Bankside, South Bank, Lambeth (part), Southwark, Bermondsey (part), Vauxhall (part), Old Kent Road (part)",51.4996,-0.09613,Bill's Restaurant,English Restaurant,51.5069354863306,-0.09137607737083332
6,"Bankside, South Bank, Lambeth (part), Southwark, Bermondsey (part), Vauxhall (part), Old Kent Road (part)",51.4996,-0.09613,La Bodeguita Restaurant,South American Restaurant,51.49325985997508,-0.09959869743910243
7,"Bankside, South Bank, Lambeth (part), Southwark, Bermondsey (part), Vauxhall (part), Old Kent Road (part)",51.4996,-0.09613,Børealis Restaurant,Restaurant,51.501529,-0.093329
8,"Bankside, South Bank, Lambeth (part), Southwark, Bermondsey (part), Vauxhall (part), Old Kent Road (part)",51.4996,-0.09613,Silka Restaurant,Indian Restaurant,51.50505974866809,-0.08992411289341273
9,"Bankside, South Bank, Lambeth (part), Southwark, Bermondsey (part), Vauxhall (part), Old Kent Road (part)",51.4996,-0.09613,MasterChef Restaurant,,51.5039287135005,-0.100142536684871
10,"Bankside, South Bank, Lambeth (part), Southwark, Bermondsey (part), Vauxhall (part), Old Kent Road (part)",51.4996,-0.09613,MasterChef Restaurant,,51.5039287135005,-0.100142536684871
11,"Bankside, South Bank, Lambeth (part), Southwark, Bermondsey (part), Vauxhall (part), Old Kent Road (part)",51.4996,-0.09613,MasterChef Restaurant,,51.5039287135005,-0.100142536684871
12,"Bankside, South Bank, Lambeth (part), Southwark, Bermondsey (part), Vauxhall (part), Old Kent Road (part)",51.4996,-0.09613,Mayflower Indian Restaurant,Indian Restaurant,51.49461719603981,-0.09236186742782593
13,"Bankside, South Bank, Lambeth (part), Southwark, Bermondsey (part), Vauxhall (part), Old Kent Road (part)",51.4996,-0.09613,Tas Restaurant,Turkish Restaurant,51.503794858923435,-0.09127934231226059
14,"Bankside, South Bank, Lambeth (part), Southwark, Bermondsey (part), Vauxhall (part), Old Kent Road (part)",51.4996,-0.09613,Thyme Restaurant,Restaurant,51.50487040636959,-0.10105629716378836
15,"Bankside, South Bank, Lambeth (part), Southwark, Bermondsey (part), Vauxhall (part), Old Kent Road (part)",51.4996,-0.09613,Jenny's Restaurant,Diner,51.494843749976795,-0.09954469291116019
16,"Bankside, South Bank, Lambeth (part), Southwark, Bermondsey (part), Vauxhall (part), Old Kent Road (part)",51.4996,-0.09613,LSE Bankside Restaurant,Diner,51.50642197331562,-0.09778137816878352
17,"Bankside, South Bank, Lambeth (part), Southwark, Bermondsey (part), Vauxhall (part), Old Kent Road (part)",51.4996,-0.09613,Shebele Ethiopian Restaurant,Restaurant,51.4942570390005,-0.0906327749995626
18,"Bankside, South Bank, Lambeth (part), Southwark, Bermondsey (part), Vauxhall (part), Old Kent Road (part)",51.4996,-0.09613,Los Arrieros - Latin american Restaurant,Latin American Restaurant,51.49293022643856,-0.09837315876038974
19,"Bankside, South Bank, Lambeth (part), Southwark, Bermondsey (part), Vauxhall (part), Old Kent Road (part)",51.4996,-0.09613,MasterChef Restaurant,,51.50640261937934,-0.09799087829448912
20,"Bankside, South Bank, Lambeth (part), Southwark, Bermondsey (part), Vauxhall (part), Old Kent Road (part)",51.4996,-0.09613,Quarter Restaurant,Bar,51.505257,-0.08818399
21,"Bankside, South Bank, Lambeth (part), Southwark, Bermondsey (part), Vauxhall (part), Old Kent Road (part)",51.4996,-0.09613,Chilies Restaurant & Takeaway,Indian Restaurant,51.49713535312996,-0.10772824287414551
22,"Bankside, South Bank, Lambeth (part), Southwark, Bermondsey (part), Vauxhall (part), Old Kent Road (part)",51.4996,-0.09613,Restaurante Cocorna,South American Restaurant,51.49215995143617,-0.09952365351822182
23,"Bankside, South Bank, Lambeth (part), Southwark, Bermondsey (part), Vauxhall (part), Old Kent Road (part)",51.4996,-0.09613,Roast,English Restaurant,51.505572333537145,-0.09121014484984848
24,"Bankside, South Bank, Lambeth (part), Southwark, Bermondsey (part), Vauxhall (part), Old Kent Road (part)",51.4996,-0.09613,Oblix at The Shard,Restaurant,51.504243041341056,-0.08637805787116971
25,"Bankside, South Bank, Lambeth (part), Southwark, Bermondsey (part), Vauxhall (part), Old Kent Road (part)",51.4996,-0.09613,Nelson's,Café,51.5019386703853,-0.09259219898019111
26,"Bankside, South Bank, Lambeth (part), Southwark, Bermondsey (part), Vauxhall (part), Old Kent Road (part)",51.4996,-0.09613,Baltic,Eastern European Restaurant,51.503309,-0.10476
27,"Bankside, South Bank, Lambeth (part), Southwark, Bermondsey (part), Vauxhall (part), Old Kent Road (part)",51.4996,-0.09613,Alma's Pizzeria,Italian Restaurant,51.5044589835717,-0.09050009891791037
28,"Bankside, South Bank, Lambeth (part), Southwark, Bermondsey (part), Vauxhall (part), Old Kent Road (part)",51.4996,-0.09613,Cuzco,Peruvian Restaurant,51.505443,-0.088562
29,,51.50642,-0.12721,Bill's Restaurant,English Restaurant,51.51183377093123,-0.13508045829141016
30,,51.50642,-0.12721,The Ivy Restaurant,English Restaurant,51.51279973860704,-0.12798146580711955
31,,51.50642,-0.12721,Bill's Restaurant,English Restaurant,51.51255465283461,-0.12659992255283425
32,,51.50642,-0.12721,Portrait Restaurant,Café,51.509259272728734,-0.12820160310541204
33,,51.50642,-0.12721,London Chinatown Restaurant,Chinese Restaurant,51.51150741274579,-0.13180955075710704
34,,51.50642,-0.12721,C&R Café Restaurant,Malay Restaurant,51.51111126738831,-0.13244479894638062
35,,51.50642,-0.12721,Hung's Chinese Restaurant | 美食軒,Chinese Restaurant,51.51127771538517,-0.131952950796263
36,,51.50642,-0.12721,Kowloon Restaurant and Cakeshop,Chinese Restaurant,51.51150273700102,-0.1319037992442578
37,,51.50642,-0.12721,River Restaurant,Breakfast Spot,51.510179881794976,-0.12054926362363
38,,51.50642,-0.12721,New Loon Fung Chinese Restaurant,Chinese Restaurant,51.51203891754673,-0.13037107224776798
39,,51.50642,-0.12721,Khan's Restaurant,Indian Restaurant,51.506645651619316,-0.1269972324371338
40,,51.50642,-0.12721,Ham Yard Bar & Restaurant,Bar,51.51120640402521,-0.1346932495841459
41,,51.50642,-0.12721,India India Restaurant,Indian Restaurant,51.50719323477933,-0.12786626815795898
42,,51.50642,-0.12721,Rooftop Bar & Restaurant,Restaurant,51.510765,-0.1306665
43,,51.50642,-0.12721,Vespa Italian Restaurant,Italian Restaurant,51.509867,-0.12877
44,,51.50642,-0.12721,Fusion Restaurant,Restaurant,51.506693,-0.129205
45,,51.50642,-0.12721,Bill's Restaurant,English Restaurant,51.51177635667046,-0.12018550331262612
46,,51.50642,-0.12721,Prezzo Italian Restaurant London St Martins Lane,Italian Restaurant,51.50940280181761,-0.12712713136183257
47,,51.50642,-0.12721,Ruyi Chinese Restaurant,Chinese Restaurant,51.511593,-0.13174239
48,,51.50642,-0.12721,Massimo Restaurant & Oyster Bar,Seafood Restaurant,51.50694434676789,-0.12465862150387572
49,,51.50642,-0.12721,Madhu's Restaurant,Indian Restaurant,51.508234960183394,-0.12624621391296387
50,,51.50642,-0.12721,1212 Restaurant,Food,51.506007710524976,-0.12399314250483622
51,,51.50642,-0.12721,"Cafe, Restaurant and Bar consultant ",Business Center,51.50833846365029,-0.12643396854400635
52,,51.50642,-0.12721,Garfunkel's,Restaurant,51.507150663763504,-0.12683764100074768
53,,51.50642,-0.12721,Long Ji 龍記 Hong Kong Restaurant,Chinese Restaurant,51.511878,-0.132041
54,,51.50642,-0.12721,Nick's Caribbean Restaurant,Fast Food Restaurant,51.50846734175052,-0.125967264175415
55,,51.50642,-0.12721,Maharani Restaurant,Indian Restaurant,51.50846199973846,-0.1258599758148193
56,,51.50642,-0.12721,Jade Restaurant Lounge Bar,Lounge,51.51098914135617,-0.12985207763695697
57,,51.50642,-0.12721,top restaurant mayfair,Modern European Restaurant,51.508742458803326,-0.12584924697875977
58,,51.50642,-0.12721,Mitsukoshi Restaurant,Japanese Restaurant,51.508815312939696,-0.1340883431810098
59,,51.50642,-0.12721,JinLi Restaurant,Szechuan Restaurant,51.510949438107076,-0.13118275637150434
60,,51.50642,-0.12721,Mr Ribs Restaurant,Restaurant,51.50837919704524,-0.13026952743530273
61,,51.50642,-0.12721,翠亨邨酒家 London Chinatown Restaurant,Chinese Restaurant,51.510408,-0.134129
62,,51.50642,-0.12721,Joy Luck Restaurant,Chinese Restaurant,51.51224592119989,-0.13004549611780702
63,,51.50642,-0.12721,Piazza Terrace Bar & Restaurant,Italian Restaurant,51.512109,-0.122681
64,,51.50642,-0.12721,Dishoom,Indian Restaurant,51.51243,-0.12690805
65,,51.50642,-0.12721,Woodlands Restaurant,Indian Restaurant,51.50960054761273,-0.13178168153152411
66,,51.50642,-0.12721,Refuel Bar & Restaurant,Bar,51.51412539645918,-0.13365879652689586
67,,51.50642,-0.12721,Haxells Restaurant & Bar,Modern European Restaurant,51.510885910350744,-0.1208791136741638
68,,51.50642,-0.12721,Mexican Restaurant,Mexican Restaurant,51.510031212788135,-0.12458324432373048
69,,51.50642,-0.12721,80 Strand Restaurant,Restaurant,51.5096357189308,-0.12392544716060429
70,,51.50642,-0.12721,Chinatown,Neighborhood,51.51150915444222,-0.13167453454527847
71,,51.50642,-0.12721,King Street Garden Restaurant,Restaurant,51.50715688629132,-0.1345618378189832
72,,51.50642,-0.12721,Livebait Seafood Restaurant,Seafood Restaurant,51.5072802990527,-0.12240352603523938
73,,51.50642,-0.12721,JunKie Restaurant,Asian Restaurant,51.51091003417969,-0.13107284903526306
74,,51.50642,-0.12721,House Restaurant,Modern European Restaurant,51.5074138788881,-0.11484337872252376
75,,51.50642,-0.12721,Canton Restaurant,Cantonese Restaurant,51.5121138162093,-0.12973824973433276
76,,51.50642,-0.12721,LIKO Korean & Japanese Restaurant,Korean Restaurant,51.51106133630649,-0.13144520182822858
77,,51.50642,-0.12721,Okawari Japanese Restaurant,Japanese Restaurant,51.511496,-0.13049985
78,,51.50642,-0.12721,Johnstons Restaurant,Restaurant,51.511178,-0.120201
79,"Abbey Wood, West Heath, Crossness, Thamesmead (part), Plumstead (part)",51.49245,0.12127,Taj Mahal Indian Restaurant,Indian Restaurant,51.49114591057234,0.12069054052094456
80,"Blackheath, Kidbrooke, Westcombe Park",51.471379999999996,0.02338,none,none,0.0,0.0
81,"Brockley, Crofton Park",51.46268,-0.03558,L'Oculto Restaurant & Wine Bar,Wine Bar,51.459263,-0.033683516
82,"Camberwell, Denmark Hill, Peckham, Brixton (part)",51.4748,-0.09312999999999999,Tip Toe Restaurant,African Restaurant,51.47425362762286,-0.09314462674341388
83,"Camberwell, Denmark Hill, Peckham, Brixton (part)",51.4748,-0.09312999999999999,Reem Lebanese Restaurant,Lebanese Restaurant,51.47110366821289,-0.09274039417505264
84,"Camberwell, Denmark Hill, Peckham, Brixton (part)",51.4748,-0.09312999999999999,Gusto Café Restaurant Pizza,Italian Restaurant,51.471668,-0.092976
85,"Camberwell, Denmark Hill, Peckham, Brixton (part)",51.4748,-0.09312999999999999,Pasha Central Asian Restaurant,Turkish Restaurant,51.4794944597583,-0.09539898055105202
86,"Camberwell, Denmark Hill, Peckham, Brixton (part)",51.4748,-0.09312999999999999,Silk Road,Xinjiang Restaurant,51.4738195178106,-0.0892841684333542
87,"Catford, Bellingham, Hither Green (part)",51.43722,-0.018680000000000002,Riva Restaurant & Lounge,Italian Restaurant,51.44361289820437,-0.020293779085839982
88,"Catford, Bellingham, Hither Green (part)",51.43722,-0.018680000000000002,Mekan,Greek Restaurant,51.44371831563636,-0.02032020456335627
89,Charlton,51.487590000000004,0.02912,Kesar Punjabi Restaurant,Indian Restaurant,51.486576,0.021283
90,Charlton,51.487590000000004,0.02912,Kasturi Restaurant,Indian Restaurant,51.48171,0.036843
91,"Deptford, Evelyn, Rotherhithe (part)",51.48114,-0.024669999999999997,North Pole Bar and Piano Restaurant,Bar,51.47707124579883,-0.01683795367313981
92,"Deptford, Evelyn, Rotherhithe (part)",51.48114,-0.024669999999999997,Westlake Restaurant,Vietnamese Restaurant,51.48092854603102,-0.026328563690185547
93,"Deptford, Evelyn, Rotherhithe (part)",51.48114,-0.024669999999999997,Viet Rest Restaurant,Vietnamese Restaurant,51.477780058544006,-0.02592211835103318
94,"Deptford, Evelyn, Rotherhithe (part)",51.48114,-0.024669999999999997,Xi' An Restaurant,Chinese Restaurant,51.474503,-0.024194
95,"Deptford, Evelyn, Rotherhithe (part)",51.48114,-0.024669999999999997,Tribe African Restaurant,African Restaurant,51.483922,-0.0308496
96,"Deptford, Evelyn, Rotherhithe (part)",51.48114,-0.024669999999999997,The Broadway Restaurant  And Bar,Caribbean Restaurant,51.475101773342985,-0.024847984313964844
97,"Deptford, Evelyn, Rotherhithe (part)",51.48114,-0.024669999999999997,J5 Bar & Restaurant,African Restaurant,51.47478553796005,-0.024739553719526765
98,"Deptford, Evelyn, Rotherhithe (part)",51.48114,-0.024669999999999997,Jenny's Restaurant,Café,51.47503456,-0.026465
99,"Deptford, Evelyn, Rotherhithe (part)",51.48114,-0.024669999999999997,Reyna,Turkish Restaurant,51.47596302384182,-0.03430593898213256
100,"Eltham, Mottingham, New Eltham, Well Hall, Avery Hill (part), Falconwood (part), Sidcup (part), Chinbrook (part), Longlands (part) Kidbrooke (part), Shooter's Hill (part)",51.44463,0.05212000000000001,Eltham Yeti Restaurant,Indian Restaurant,51.45042329025485,0.05451321601867676
101,"Eltham, Mottingham, New Eltham, Well Hall, Avery Hill (part), Falconwood (part), Sidcup (part), Chinbrook (part), Longlands (part) Kidbrooke (part), Shooter's Hill (part)",51.44463,0.05212000000000001,The Lale Restaurant,Fast Food Restaurant,51.45094147813716,0.05145458614484553
102,"Greenwich, Maze Hill, Greenwich Peninsula",51.48454,0.00275,Green Pea Restaurant,English Restaurant,51.483995670784935,0.0012713878007775167
103,"Greenwich, Maze Hill, Greenwich Peninsula",51.48454,0.00275,Gusto Italian Restaurant,,51.486355,0.00858
104,"Greenwich, Maze Hill, Greenwich Peninsula",51.48454,0.00275,Wing Wah Chinese Restaurant & Bar,,51.486269884687815,0.010434595986981963
105,"Greenwich, Maze Hill, Greenwich Peninsula",51.48454,0.00275,Effes Meze,Mediterranean Restaurant,51.48501603668299,0.004208409807340311
106,"Kennington, Lambeth (part), Vauxhall (part), Oval (part)",51.490840000000006,-0.11108,Elements Restaurant,Restaurant,51.49463091629362,-0.11894930281206395
107,"Kennington, Lambeth (part), Vauxhall (part), Oval (part)",51.490840000000006,-0.11108,"Amici Italian Restaurant, Courtyard & Wine Bar",Italian Restaurant,51.48752578470624,-0.1117614609167371
108,"Kennington, Lambeth (part), Vauxhall (part), Oval (part)",51.490840000000006,-0.11108,302 Restaurant,Restaurant,51.498859737504674,-0.1061405847379429
109,"Kennington, Lambeth (part), Vauxhall (part), Oval (part)",51.490840000000006,-0.11108,Park Plaza Riverbank Restaurant,Restaurant,51.491482979898926,-0.12150662548881307
110,"Kennington, Lambeth (part), Vauxhall (part), Oval (part)",51.490840000000006,-0.11108,Seveni Bar & Restaurant 柒味,Chinese Restaurant,51.49602157003638,-0.11167511343955994
111,"Kennington, Lambeth (part), Vauxhall (part), Oval (part)",51.490840000000006,-0.11108,Joy Taste Restaurant,Chinese Restaurant,51.498451,-0.112734
112,"Kennington, Lambeth (part), Vauxhall (part), Oval (part)",51.490840000000006,-0.11108,Chilies Restaurant & Takeaway,Indian Restaurant,51.49713535312996,-0.10772824287414551
113,"Kennington, Lambeth (part), Vauxhall (part), Oval (part)",51.490840000000006,-0.11108,Thai Sqaure Restaurant,Thai Restaurant,51.4917957077908,-0.12166227424560941
114,"Kennington, Lambeth (part), Vauxhall (part), Oval (part)",51.490840000000006,-0.11108,Los Arrieros Colombian Restaurant,Arepa Restaurant,51.490342,-0.099826
115,"Kennington, Lambeth (part), Vauxhall (part), Oval (part)",51.490840000000006,-0.11108,Meeting Point Restaurant,Chinese Restaurant,51.49855,-0.112356
116,"Kennington, Lambeth (part), Vauxhall (part), Oval (part)",51.490840000000006,-0.11108,Cotto Restaurant,Italian Restaurant,51.49892523925474,-0.1124601323454929
117,"Lee, Mottingham, Grove Park, Chinbrook, Hither Green (part), Eltham (part), Horn Park",51.447590000000005,0.0135,Matahari Restaurant,Malay Restaurant,51.44522987210924,0.0003171367200505586
118,"Lee, Mottingham, Grove Park, Chinbrook, Hither Green (part), Eltham (part), Horn Park",51.447590000000005,0.0135,Caspian restaurant,Middle Eastern Restaurant,51.450962373246604,0.012496208982126498
119,"Lee, Mottingham, Grove Park, Chinbrook, Hither Green (part), Eltham (part), Horn Park",51.447590000000005,0.0135,Polish Tavern Restruant,Modern European Restaurant,51.442967862511786,0.012841241796493392
120,"Lewisham, Hither Green, Ladywell",51.46196,-0.007540000000000001,Restaurant Happy Smell,Asian Restaurant,51.462324,-0.006447
121,"Lewisham, Hither Green, Ladywell",51.46196,-0.007540000000000001,Levante restaurant,Restaurant,51.46207211451613,-0.009490926926344812
122,"Lewisham, Hither Green, Ladywell",51.46196,-0.007540000000000001,Chef's Treat Restaurant,Restaurant,51.460575599849065,-0.010917988300477606
123,"Lewisham, Hither Green, Ladywell",51.46196,-0.007540000000000001,Enish Restaurant + Grill,African Restaurant,51.459036,-0.012386
124,"Lewisham, Hither Green, Ladywell",51.46196,-0.007540000000000001,Levante Pide Restaurant,Turkish Restaurant,51.459848264113056,-0.011476481770328631
125,"Lewisham, Hither Green, Ladywell",51.46196,-0.007540000000000001,Laicram Thai Restaurant,Thai Restaurant,51.46487217654078,-0.006663958210028087
126,"Lewisham, Hither Green, Ladywell",51.46196,-0.007540000000000001,Darjeeling Restaurant,Indian Restaurant,51.45979957492142,-0.004118734465765719
127,"Lewisham, Hither Green, Ladywell",51.46196,-0.007540000000000001,El Khaima Restaurant,Middle Eastern Restaurant,51.459443,-0.002674
128,"Lewisham, Hither Green, Ladywell",51.46196,-0.007540000000000001,Madras Restaurant,Indian Restaurant,51.458613,-0.012603
129,"Lewisham, Hither Green, Ladywell",51.46196,-0.007540000000000001,Vinisha Restaurant,Indian Restaurant,51.46565056239756,-0.017443609797753896
130,New Cross,51.47489,-0.04038,Alaowerri Restaurant,Restaurant,51.475937,-0.047469735
131,New Cross,51.47489,-0.04038,Reyna,Turkish Restaurant,51.47596302384182,-0.03430593898213256
132,New Cross,51.47489,-0.04038,Hong Kong City,Chinese Restaurant,51.47757480046282,-0.051204961143719314
133,"Peckham, Nunhead, South Bermondsey (part), Old Kent Road (part)",51.47218,-0.06779,Wing Tai,Grocery Store,51.47205914422877,-0.06951911440193921
134,"Peckham, Nunhead, South Bermondsey (part), Old Kent Road (part)",51.47218,-0.06779,Jenny's,Café,51.47008,-0.06889019
135,"Peckham, Nunhead, South Bermondsey (part), Old Kent Road (part)",51.47218,-0.06779,Criterion Cafe,Café,51.473840288619876,-0.06976673697725465
136,"Peckham, Nunhead, South Bermondsey (part), Old Kent Road (part)",51.47218,-0.06779,Lovely House,Chinese Restaurant,51.46789189338897,-0.07241128097607828
137,"Rotherhithe (part), Surrey Quays, South Bermondsey (part)",51.495740000000005,-0.051570000000000005,Restaurant I'll Baretto,Italian Restaurant,51.49825586966592,-0.05938620889076885
138,"Rotherhithe (part), Surrey Quays, South Bermondsey (part)",51.495740000000005,-0.051570000000000005,Red Chinese restaurant,Asian Restaurant,51.49842224235372,-0.04782912077560147
139,"Rotherhithe (part), Surrey Quays, South Bermondsey (part)",51.495740000000005,-0.051570000000000005,Water House Chinese Restaurant,Szechuan Restaurant,51.500053,-0.052129
140,"Rotherhithe (part), Surrey Quays, South Bermondsey (part)",51.495740000000005,-0.051570000000000005,Maya Indian Restaurant,Indian Restaurant,51.493236,-0.056179
141,"Rotherhithe (part), Surrey Quays, South Bermondsey (part)",51.495740000000005,-0.051570000000000005,Hardings Restaurant,Restaurant,51.49658764910268,-0.0626993179321289
142,"Walworth, Kennington (part), Newington",51.48764,-0.09542,Pan & Grill Restaurant,English Restaurant,51.486893828132224,-0.09506150397649818
143,"Walworth, Kennington (part), Newington",51.48764,-0.09542,Amore Restaurant,Pizza Place,51.486633,-0.094906
144,"Walworth, Kennington (part), Newington",51.48764,-0.09542,The Nawab Restaurant,Indian Restaurant,51.486575,-0.094835
