,Neighbourhood,Latitude,Longitude,Venue_Name,Venue_Cat,Venue_Lat,Venue_Lng
190,"Calton (part), Cowcaddens (part), Drygate, Kelvinbridge, Townhead, Woodlands (part), Woodside (part)",55.871,-4.2494,McDonald's,Fast Food Restaurant,55.857493452169756,-4.248530863402202
191,"Calton (part), Cowcaddens (part), Drygate, Kelvinbridge, Townhead, Woodlands (part), Woodside (part)",55.871,-4.2494,Starbucks,Coffee Shop,55.860073,-4.253529
192,"Calton (part), Cowcaddens (part), Drygate, Kelvinbridge, Townhead, Woodlands (part), Woodside (part)",55.871,-4.2494,Starbucks,Coffee Shop,55.861909,-4.254835
193,"Calton (part), Cowcaddens (part), Drygate, Kelvinbridge, Townhead, Woodlands (part), Woodside (part)",55.871,-4.2494,Starbucks,Coffee Shop,55.86646,-4.270681
194,"Calton (part), Cowcaddens (part), Drygate, Kelvinbridge, Townhead, Woodlands (part), Woodside (part)",55.871,-4.2494,Place to Eat,Café,55.86405567936157,-4.253169555450281
195,"Calton (part), Cowcaddens (part), Drygate, Kelvinbridge, Townhead, Woodlands (part), Woodside (part)",55.871,-4.2494,Starbucks,Coffee Shop,55.859716,-4.257684
196,"Calton (part), Cowcaddens (part), Drygate, Kelvinbridge, Townhead, Woodlands (part), Woodside (part)",55.871,-4.2494,McDonald's,Fast Food Restaurant,55.85951328714102,-4.256896125537648
197,"Calton (part), Cowcaddens (part), Drygate, Kelvinbridge, Townhead, Woodlands (part), Woodside (part)",55.871,-4.2494,Fornette Coffeehouse,Café,55.86564611154329,-4.258109929769865
198,"Calton (part), Cowcaddens (part), Drygate, Kelvinbridge, Townhead, Woodlands (part), Woodside (part)",55.871,-4.2494,Starbucks,Coffee Shop,55.861076,-4.260613
199,Gorbals,55.8433,-4.245,Matthew Algie Glasgow Roastery & Coffee School,Factory,55.840542829761446,-4.248117506504059
200,Gorbals,55.8433,-4.245,Ballito Bay-Coffee with a touch of Glass,Art Gallery,55.85539543570937,-4.2443060874938965
201,Gorbals,55.8433,-4.245,Costa Coffee,Coffee Shop,55.856668,-4.257206
202,Gorbals,55.8433,-4.245,Coffee Suppliers UK | Caffe V Coffee,Coffee Shop,55.84145821802204,-4.247331619262695
203,Gorbals,55.8433,-4.245,Costa Coffee,Coffee Shop,55.841397,-4.226169
204,Gorbals,55.8433,-4.245,Coffee patisserie,Café,55.83865080072518,-4.2638708200267335
205,Gorbals,55.8433,-4.245,Ice Cream & Coffee Van,Ice Cream Shop,55.848812,-4.2329745
206,Gorbals,55.8433,-4.245,all that is coffee,Coffee Shop,55.855847092055804,-4.247112419215576
207,Gorbals,55.8433,-4.245,Weavers Coffee House,Coffee Shop,55.850120466770704,-4.2311525132827175
208,Gorbals,55.8433,-4.245,Buchta Coffee,Café,55.841352,-4.263249
209,Gorbals,55.8433,-4.245,Dear Green Coffee Roaster Cafe,Café,55.8543958348209,-4.249878925644399
210,Gorbals,55.8433,-4.245,Dear Green Coffee Roasters,Factory,55.85482937126635,-4.2494988441467285
211,Gorbals,55.8433,-4.245,Loft Coffee co,Café,55.85407257080078,-4.255331039428711
212,Gorbals,55.8433,-4.245,Crema Coffee,Coffee Shop,55.834543,-4.265636
213,Gorbals,55.8433,-4.245,CoffeeStation,Coffee Shop,55.848381,-4.225763
214,"Broomhill, Partick, Partickhill",55.8742,-4.3166,Meadow Road Coffee,Coffee Shop,55.87068676912028,-4.316776970852891
215,"Broomhill, Partick, Partickhill",55.8742,-4.3166,Atrium Coffee House,Coffee Shop,55.87639102238798,-4.29179579258957
216,"Broomhill, Partick, Partickhill",55.8742,-4.3166,Space Coffee House,Coffee Shop,55.870691,-4.314455
217,"Broomhill, Partick, Partickhill",55.8742,-4.3166,Coffee Patisserie,Café,55.87086813914529,-4.305887294662935
218,"Broomhill, Partick, Partickhill",55.8742,-4.3166,Coffee Culture Cafe,Café,55.87085291691729,-4.305948685945293
219,"Broomhill, Partick, Partickhill",55.8742,-4.3166,Kaf Coffee,Café,55.871051,-4.302824
220,"Broomhill, Partick, Partickhill",55.8742,-4.3166,Coffee Culture Cafe,,55.870303,-4.302877
221,"Broomhill, Partick, Partickhill",55.8742,-4.3166,Counter Culture Coffee,Breakfast Spot,55.879597663879395,-4.3145424127578735
222,"Broomhill, Partick, Partickhill",55.8742,-4.3166,Big Mouth Coffee Company,Café,55.870773296659785,-4.300748060763789
223,"Broomhill, Partick, Partickhill",55.8742,-4.3166,coffee patisserie,Café,55.873587,-4.29561
224,"Broomhill, Partick, Partickhill",55.8742,-4.3166,Coffee @ 291,Café,55.87605,-4.292855
225,"Broomhill, Partick, Partickhill",55.8742,-4.3166,Tea Garden Coffee House,Coffee Shop,55.87094367890665,-4.305754493375664
226,"Broomhill, Partick, Partickhill",55.8742,-4.3166,Coffee Studios,Design Studio,55.87537102396548,-4.291942119598389
227,"Broomhill, Partick, Partickhill",55.8742,-4.3166,Aroma Coffee Bar,Café,55.88302043434452,-4.3128164728967
228,"Broomhill, Partick, Partickhill",55.8742,-4.3166,Mr George Coffee Company,Coffee Shop,55.871493,-4.298154
229,"Broomhill, Partick, Partickhill",55.8742,-4.3166,Costa Coffee,Coffee Shop,55.866895,-4.335967
230,"Broomhill, Partick, Partickhill",55.8742,-4.3166,S'mug Coffee Bar,Coffee Shop,55.875491221427744,-4.292478643793263
231,"Broomhill, Partick, Partickhill",55.8742,-4.3166,peep show coffee,Art Gallery,55.875321,-4.295248
232,"Broomhill, Partick, Partickhill",55.8742,-4.3166,Aroma Coffee Bar,Café,55.86624967927589,-4.297616762177947
233,"Broomhill, Partick, Partickhill",55.8742,-4.3166,Starbucks,Coffee Shop,55.875323,-4.293411
234,"Broomhill, Partick, Partickhill",55.8742,-4.3166,McDonald's,Fast Food Restaurant,55.86617080786951,-4.31135179412256
235,"West End (part), Cleveden, Dowanhill, Hillhead, Hyndland, Kelvindale, Botanic Gardens, University of Glasgow",55.8803,-4.3028,Atrium Coffee House,Coffee Shop,55.87639102238798,-4.29179579258957
236,"West End (part), Cleveden, Dowanhill, Hillhead, Hyndland, Kelvindale, Botanic Gardens, University of Glasgow",55.8803,-4.3028,Avenue Coffee,Coffee Shop,55.87334495274694,-4.27579341511772
237,"West End (part), Cleveden, Dowanhill, Hillhead, Hyndland, Kelvindale, Botanic Gardens, University of Glasgow",55.8803,-4.3028,Coffee @ 291,Café,55.87605,-4.292855
238,"West End (part), Cleveden, Dowanhill, Hillhead, Hyndland, Kelvindale, Botanic Gardens, University of Glasgow",55.8803,-4.3028,Coffee Studios,Design Studio,55.87537102396548,-4.291942119598389
239,"West End (part), Cleveden, Dowanhill, Hillhead, Hyndland, Kelvindale, Botanic Gardens, University of Glasgow",55.8803,-4.3028,coffee patisserie,Café,55.873587,-4.29561
240,"West End (part), Cleveden, Dowanhill, Hillhead, Hyndland, Kelvindale, Botanic Gardens, University of Glasgow",55.8803,-4.3028,Coffee Patisserie,Café,55.87086813914529,-4.305887294662935
241,"West End (part), Cleveden, Dowanhill, Hillhead, Hyndland, Kelvindale, Botanic Gardens, University of Glasgow",55.8803,-4.3028,Kaf Coffee,Café,55.871051,-4.302824
242,"West End (part), Cleveden, Dowanhill, Hillhead, Hyndland, Kelvindale, Botanic Gardens, University of Glasgow",55.8803,-4.3028,Coffee Culture Cafe,Café,55.87085291691729,-4.305948685945293
243,"West End (part), Cleveden, Dowanhill, Hillhead, Hyndland, Kelvindale, Botanic Gardens, University of Glasgow",55.8803,-4.3028,Meadow Road Coffee,Coffee Shop,55.87068676912028,-4.316776970852891
244,"West End (part), Cleveden, Dowanhill, Hillhead, Hyndland, Kelvindale, Botanic Gardens, University of Glasgow",55.8803,-4.3028,Coffee Culture Cafe,,55.870303,-4.302877
245,"West End (part), Cleveden, Dowanhill, Hillhead, Hyndland, Kelvindale, Botanic Gardens, University of Glasgow",55.8803,-4.3028,Counter Culture Coffee,Breakfast Spot,55.879597663879395,-4.3145424127578735
246,"West End (part), Cleveden, Dowanhill, Hillhead, Hyndland, Kelvindale, Botanic Gardens, University of Glasgow",55.8803,-4.3028,S'mug Coffee Bar,Coffee Shop,55.875491221427744,-4.292478643793263
247,"West End (part), Cleveden, Dowanhill, Hillhead, Hyndland, Kelvindale, Botanic Gardens, University of Glasgow",55.8803,-4.3028,Big Mouth Coffee Company,Café,55.870773296659785,-4.300748060763789
248,"West End (part), Cleveden, Dowanhill, Hillhead, Hyndland, Kelvindale, Botanic Gardens, University of Glasgow",55.8803,-4.3028,Black Pine Coffee Co,Coffee Shop,55.87582,-4.282449
249,"West End (part), Cleveden, Dowanhill, Hillhead, Hyndland, Kelvindale, Botanic Gardens, University of Glasgow",55.8803,-4.3028,peep show coffee,Art Gallery,55.875321,-4.295248
250,"West End (part), Cleveden, Dowanhill, Hillhead, Hyndland, Kelvindale, Botanic Gardens, University of Glasgow",55.8803,-4.3028,Aroma Coffee Bar,Café,55.88302043434452,-4.3128164728967
251,"West End (part), Cleveden, Dowanhill, Hillhead, Hyndland, Kelvindale, Botanic Gardens, University of Glasgow",55.8803,-4.3028,Space Coffee House,Coffee Shop,55.870691,-4.314455
252,"West End (part), Cleveden, Dowanhill, Hillhead, Hyndland, Kelvindale, Botanic Gardens, University of Glasgow",55.8803,-4.3028,Mr George Coffee Company,Coffee Shop,55.871493,-4.298154
253,"West End (part), Cleveden, Dowanhill, Hillhead, Hyndland, Kelvindale, Botanic Gardens, University of Glasgow",55.8803,-4.3028,Tea Garden Coffee House,Coffee Shop,55.87094367890665,-4.305754493375664
254,"West End (part), Cleveden, Dowanhill, Hillhead, Hyndland, Kelvindale, Botanic Gardens, University of Glasgow",55.8803,-4.3028,Tapa Coffee House,Café,55.87525,-4.2817965
255,"West End (part), Cleveden, Dowanhill, Hillhead, Hyndland, Kelvindale, Botanic Gardens, University of Glasgow",55.8803,-4.3028,Starbucks,Coffee Shop,55.875323,-4.293411
256,"West End (part), Cleveden, Dowanhill, Hillhead, Hyndland, Kelvindale, Botanic Gardens, University of Glasgow",55.8803,-4.3028,McDonald's,Fast Food Restaurant,55.86617080786951,-4.31135179412256
257,"Anniesland, Knightswood, Yoker",55.8985,-4.3391,none,none,0.0,0.0
258,"Whiteinch, Scotstoun",55.8787,-4.3469999999999995,Costa Coffee,Coffee Shop,55.875220105414776,-4.367060273450471
259,"Whiteinch, Scotstoun",55.8787,-4.3469999999999995,Coffee Republic,Coffee Shop,55.87858423168782,-4.370776492758668
260,"Whiteinch, Scotstoun",55.8787,-4.3469999999999995,Costa Coffee,Coffee Shop,55.8762025560604,-4.3644929454185375
261,"Whiteinch, Scotstoun",55.8787,-4.3469999999999995,Costa Coffee,Coffee Shop,55.878313334295775,-4.370524867408385
262,"Whiteinch, Scotstoun",55.8787,-4.3469999999999995,Costa Coffee,Coffee Shop,55.866895,-4.335967
263,"Whiteinch, Scotstoun",55.8787,-4.3469999999999995,Starbucks,Coffee Shop,55.875596,-4.365835
264,Drumchapel,55.9115,-4.3672,Coffee Club,Coffee Shop,55.91205249608665,-4.390390613901065
265,"Maryhill, North Kelvinside, Ruchill",55.8919,-4.2898,Aroma Coffee Bar,Café,55.88302043434452,-4.3128164728967
266,"Balornock, Barmulloch, Cowlairs, Royston, Springburn, Sighthill",55.8805,-4.2177,Aroma Coffee (Stobhill ACH),Coffee Shop,55.89219057835348,-4.218101426149054
267,"Milton, Parkhouse, Possilpark",55.8905,-4.2489,none,none,0.0,0.0
268,"Lambhill, Summerston",55.9122,-4.2672,none,none,0.0,0.0
269,"Dennistoun, Haghill, Parkhead (part)",55.8559,-4.2027,Costa Coffee,Coffee Shop,55.85351471387366,-4.199926944469027
270,"Dennistoun, Haghill, Parkhead (part)",55.8559,-4.2027,Miami Coffee,Distribution Center,55.84818,-4.21178
271,"Dennistoun, Haghill, Parkhead (part)",55.8559,-4.2027,Tapa Organic | Bakery | Coffee House,Bakery,55.85887895928509,-4.2193615436553955
272,"Dennistoun, Haghill, Parkhead (part)",55.8559,-4.2027,East Coffee,Coffee Shop,55.85825,-4.220177
273,"Dennistoun, Haghill, Parkhead (part)",55.8559,-4.2027,Costa Coffee,Coffee Shop,55.842310687922435,-4.202390884753773
274,"Dennistoun, Haghill, Parkhead (part)",55.8559,-4.2027,CoffeeStation,Coffee Shop,55.848381,-4.225763
275,"Carmyle, Tollcross, Mount Vernon, Lightburn, Sandyhills, Shettleston, Springboig",55.8487,-4.1683,Laurie's Coffeeshop,,55.8533248,-4.14708698
276,"Cardowan, Carntyne, Craigend, Cranhill, Garthamlock, Millerston, Provanmill, Queenslie, Riddrie, Robroyston, Ruchazie, Stepps, Wellhouse",55.8825,-4.1588,none,none,0.0,0.0
277,"Easterhouse, Easthall, Provanhall",55.8702,-4.1089,none,none,0.0,0.0
278,"Bridgeton, Calton, Dalmarnock",55.8443,-4.2156,Miami Coffee,Distribution Center,55.84818,-4.21178
279,"Bridgeton, Calton, Dalmarnock",55.8443,-4.2156,Costa Coffee,Coffee Shop,55.83462642189067,-4.210375798168572
280,"Bridgeton, Calton, Dalmarnock",55.8443,-4.2156,Costa Coffee,Coffee Shop,55.841397,-4.226169
281,"Bridgeton, Calton, Dalmarnock",55.8443,-4.2156,Costa Coffee,Coffee Shop,55.85351471387366,-4.199926944469027
282,"Bridgeton, Calton, Dalmarnock",55.8443,-4.2156,Costa Coffee,Coffee Shop,55.842310687922435,-4.202390884753773
283,"Bridgeton, Calton, Dalmarnock",55.8443,-4.2156,Weavers Coffee House,Coffee Shop,55.850120466770704,-4.2311525132827175
284,"Bridgeton, Calton, Dalmarnock",55.8443,-4.2156,Ice Cream & Coffee Van,Ice Cream Shop,55.848812,-4.2329745
285,"Bridgeton, Calton, Dalmarnock",55.8443,-4.2156,CoffeeStation,Coffee Shop,55.848381,-4.225763
286,"Pollokshields, Shawlands",55.8417,-4.2891,Coffee Patisserie,Café,55.83214515019886,-4.277741527142715
287,"Pollokshields, Shawlands",55.8417,-4.2891,Coffee patisserie,Café,55.83865080072518,-4.2638708200267335
288,"Pollokshields, Shawlands",55.8417,-4.2891,Tapa Coffeehouse,Coffee Shop,55.83602200368489,-4.271009683744354
289,"Pollokshields, Shawlands",55.8417,-4.2891,The Good Coffee Cartel,Coffee Shop,55.852104,-4.28723
290,"Pollokshields, Shawlands",55.8417,-4.2891,Toro Coffee,Coffee Shop,55.827888,-4.294233
291,"Pollokshields, Shawlands",55.8417,-4.2891,Costa Coffee,Coffee Shop,55.85456440209796,-4.276594519615173
292,"Pollokshields, Shawlands",55.8417,-4.2891,Crema Coffee,Coffee Shop,55.834543,-4.265636
293,"Pollokshields, Shawlands",55.8417,-4.2891,Buchta Coffee,Café,55.841352,-4.263249
294,"Pollokshields, Shawlands",55.8417,-4.2891,Spill the Beans!,Coffee Shop,55.82982713512851,-4.280826794918975
295,"Battlefield, Govanhill, Mount Florida, Strathbungo (part), Toryglen",55.8319,-4.2506,Costa Coffee,Coffee Shop,55.82625047158328,-4.264862537384033
296,"Battlefield, Govanhill, Mount Florida, Strathbungo (part), Toryglen",55.8319,-4.2506,Corner Store Coffee Bar,Coffee Shop,55.825733,-4.2647457
297,"Battlefield, Govanhill, Mount Florida, Strathbungo (part), Toryglen",55.8319,-4.2506,Matthew Algie Glasgow Roastery & Coffee School,Factory,55.840542829761446,-4.248117506504059
298,"Battlefield, Govanhill, Mount Florida, Strathbungo (part), Toryglen",55.8319,-4.2506,Coffee Suppliers UK | Caffe V Coffee,Coffee Shop,55.84145821802204,-4.247331619262695
299,"Battlefield, Govanhill, Mount Florida, Strathbungo (part), Toryglen",55.8319,-4.2506,Coffee patisserie,Café,55.83865080072518,-4.2638708200267335
300,"Battlefield, Govanhill, Mount Florida, Strathbungo (part), Toryglen",55.8319,-4.2506,Crema Coffee,Coffee Shop,55.834543,-4.265636
301,"Battlefield, Govanhill, Mount Florida, Strathbungo (part), Toryglen",55.8319,-4.2506,Tapa Coffeehouse,Coffee Shop,55.83602200368489,-4.271009683744354
302,"Battlefield, Govanhill, Mount Florida, Strathbungo (part), Toryglen",55.8319,-4.2506,Buchta Coffee,Café,55.841352,-4.263249
303,"Battlefield, Govanhill, Mount Florida, Strathbungo (part), Toryglen",55.8319,-4.2506,Coffeescene,Coffee Shop,55.82688467778012,-4.265851706608237
304,"Mansewood, Newlands, Pollokshaws",55.8191,-4.3003,Toro Coffee,Coffee Shop,55.827888,-4.294233
305,"Cathcart, Simshill, Croftfoot, King's Park, Muirend, Netherlee",55.8151,-4.2553,Costa Coffee,Coffee Shop,55.82625047158328,-4.264862537384033
306,"Cathcart, Simshill, Croftfoot, King's Park, Muirend, Netherlee",55.8151,-4.2553,Corner Store Coffee Bar,Coffee Shop,55.825733,-4.2647457
307,"Cathcart, Simshill, Croftfoot, King's Park, Muirend, Netherlee",55.8151,-4.2553,Cafe Castello Coffee House,,55.816583,-4.258341
308,"Cathcart, Simshill, Croftfoot, King's Park, Muirend, Netherlee",55.8151,-4.2553,Coffeescene,Coffee Shop,55.82688467778012,-4.265851706608237
309,Castlemilk,55.8018,-4.2347,Laura's Tea Rooms,Tea Room,55.790304274613945,-4.236903190612793
310,"Arden, Carnwadric, Deaconsbank, Giffnock, Kennishead, Thornliebank",55.7993,-4.3081,Fenwicks Coffee Shop,Café,55.796663,-4.29932
311,"Govan, Ibrox, Drumoyne, Kinning Park",55.8626,-4.3295,Meadow Road Coffee,Coffee Shop,55.87068676912028,-4.316776970852891
312,"Govan, Ibrox, Drumoyne, Kinning Park",55.8626,-4.3295,Costa Coffee,Coffee Shop,55.866895,-4.335967
313,"Govan, Ibrox, Drumoyne, Kinning Park",55.8626,-4.3295,Coffee Patisserie,Café,55.87086813914529,-4.305887294662935
314,"Govan, Ibrox, Drumoyne, Kinning Park",55.8626,-4.3295,Coffee Culture Cafe,Café,55.87085291691729,-4.305948685945293
315,"Govan, Ibrox, Drumoyne, Kinning Park",55.8626,-4.3295,Space Coffee House,Coffee Shop,55.870691,-4.314455
316,"Govan, Ibrox, Drumoyne, Kinning Park",55.8626,-4.3295,Tea Garden Coffee House,Coffee Shop,55.87094367890665,-4.305754493375664
317,"Govan, Ibrox, Drumoyne, Kinning Park",55.8626,-4.3295,McDonald's,Fast Food Restaurant,55.86617080786951,-4.31135179412256
318,"Cardonald, Hillington, Penilee, Mosspark",55.8508,-4.3498,none,none,0.0,0.0
319,"Darnley, Pollok, Crookston, Parkhouse, Priesthill, Nitshill, Southpark",55.8199,-4.3559,Costa Coffee,Coffee Shop,55.82243197185396,-4.341279730779908
320,"Darnley, Pollok, Crookston, Parkhouse, Priesthill, Nitshill, Southpark",55.8199,-4.3559,Coffee Republic,Coffee Shop,55.82240541650125,-4.3412089347839355
321,"Darnley, Pollok, Crookston, Parkhouse, Priesthill, Nitshill, Southpark",55.8199,-4.3559,Costa Coffee,Coffee Shop,55.803970972090866,-4.341010582320254
322,"Darnley, Pollok, Crookston, Parkhouse, Priesthill, Nitshill, Southpark",55.8199,-4.3559,Starbucks,Coffee Shop,55.820678,-4.341664
323,Rutherglen,55.825,-4.2089,Costa Coffee,Coffee Shop,55.83462642189067,-4.210375798168572
324,Rutherglen,55.825,-4.2089,coffee per favore,Café,55.82829851757117,-4.217450242525035
325,Rutherglen,55.825,-4.2089,Big Coffee Cup,Café,55.82820291482269,-4.210677836907758
326,Rutherglen,55.825,-4.2089,Costa Coffee,Coffee Shop,55.832806,-4.194117
0,Merchant City,55.8586,-4.2456,Kezban Mediterranean Restaurant,Mediterranean Restaurant,55.857076,-4.243293
1,Merchant City,55.8586,-4.2456,Windows Restaurant at the Carlton George,Diner,55.861946730469136,-4.253082275390625
2,Merchant City,55.8586,-4.2456,Citation Taverne & Restaurant,Bar,55.858793476681406,-4.247261234428406
3,Merchant City,55.8586,-4.2456,Guys Restaurant,Restaurant,55.85785119922759,-4.246121435547223
4,Merchant City,55.8586,-4.2456,The Restaurant Bar and Grill,Restaurant,55.859270455244356,-4.253622367617138
5,Merchant City,55.8586,-4.2456,Bill's Restaurant,English Restaurant,55.86090548509913,-4.255365322497676
6,Merchant City,55.8586,-4.2456,Esca Restaurant,Italian Restaurant,55.85643299477752,-4.245352916242323
7,Merchant City,55.8586,-4.2456,Eliá Greek Restaurant,Greek Restaurant,55.861239117174314,-4.250873189903407
8,Merchant City,55.8586,-4.2456,Restaurant Jurys Inn,Eastern European Restaurant,55.856651,-4.256972
9,Merchant City,55.8586,-4.2456,Cantina del Rey Mexican Restaurant,Mexican Restaurant,55.855636311694674,-4.246258735656738
10,Merchant City,55.8586,-4.2456,Debenhams Restaurant,Restaurant,55.857251,-4.250783
11,Merchant City,55.8586,-4.2456,Tivoli Restaurant,Café,55.85659684253492,-4.250137138217566
12,Merchant City,55.8586,-4.2456,Dim Sum Restaurant,Dumpling Restaurant,55.862462,-4.255083
13,Merchant City,55.8586,-4.2456,Debenhams Restaurant,Restaurant,55.857515,-4.251474
14,Merchant City,55.8586,-4.2456,Scholars Restaurant,Restaurant,55.86346648834406,-4.2458759117493345
15,Merchant City,55.8586,-4.2456,African Restaurant & Bar,African Restaurant,55.859277,-4.256636
16,Merchant City,55.8586,-4.2456,China Sea restaurant,Chinese Restaurant,55.861332593512074,-4.255979061126709
17,Merchant City,55.8586,-4.2456,Zizzi,Italian Restaurant,55.85923845053728,-4.253706159631424
18,Merchant City,55.8586,-4.2456,Coronation Cafe,Food,55.85593959602576,-4.242283184626544
19,Merchant City,55.8586,-4.2456,Bosphorus Turkish,Turkish Restaurant,55.863154,-4.251545
20,Merchant City,55.8586,-4.2456,Thai Lemongrass,Thai Restaurant,55.865143424027266,-4.2549967244458315
21,Merchant City,55.8586,-4.2456,Cosmo Restaurants Glasgow,Restaurant,55.85667206141649,-4.253082275390625
22,Merchant City,55.8586,-4.2456,Amalfi Restaurante,Italian Restaurant,55.86459149573897,-4.254265102528898
23,"Blythswood Hill, Anderston (part)",55.8636,-4.2612,Tempus Bar and Restaurant | Grand Central Hotel,Bar,55.85994043658601,-4.258971294435055
24,"Blythswood Hill, Anderston (part)",55.8636,-4.2612,Loon Fung Authentic Cantonese Restaurant | 龍鳫大洒樓,Cantonese Restaurant,55.86570492723553,-4.268901905635041
25,"Blythswood Hill, Anderston (part)",55.8636,-4.2612,Windows Restaurant at the Carlton George,Diner,55.861946730469136,-4.253082275390625
26,"Blythswood Hill, Anderston (part)",55.8636,-4.2612,Bill's Restaurant,English Restaurant,55.86090548509913,-4.255365322497676
27,"Blythswood Hill, Anderston (part)",55.8636,-4.2612,Morblas Restaurant,Restaurant,55.861413703363056,-4.269321289390539
28,"Blythswood Hill, Anderston (part)",55.8636,-4.2612,The Restaurant Bar and Grill,Restaurant,55.859270455244356,-4.253622367617138
29,"Blythswood Hill, Anderston (part)",55.8636,-4.2612,Eliá Greek Restaurant,Greek Restaurant,55.861239117174314,-4.250873189903407
30,"Blythswood Hill, Anderston (part)",55.8636,-4.2612,Red Leaf Restaurant - Alea Casino - Glasgow,Restaurant,55.8618320330005,-4.25951158699957
31,"Blythswood Hill, Anderston (part)",55.8636,-4.2612,Dim Sum Restaurant,Dumpling Restaurant,55.862462,-4.255083
32,"Blythswood Hill, Anderston (part)",55.8636,-4.2612,California restaurant,Halal Restaurant,55.865515486211805,-4.263683761895682
33,"Blythswood Hill, Anderston (part)",55.8636,-4.2612,New City Palace Chinese Restaurant,Chinese Restaurant,55.864439,-4.256387
34,"Blythswood Hill, Anderston (part)",55.8636,-4.2612,Canton Chinese Restaurant,Asian Restaurant,55.866375,-4.259419
35,"Blythswood Hill, Anderston (part)",55.8636,-4.2612,Torres Tapas Restaurant,Spanish Restaurant,55.865685,-4.265422
36,"Blythswood Hill, Anderston (part)",55.8636,-4.2612,China Sea restaurant,Chinese Restaurant,55.861332593512074,-4.255979061126709
37,"Blythswood Hill, Anderston (part)",55.8636,-4.2612,Kamasutra Indo Tapas Restaurant Glasgow,Indian Restaurant,55.86620327565143,-4.26657646894455
38,"Blythswood Hill, Anderston (part)",55.8636,-4.2612,Marcellos Restaurant,Restaurant,55.865393529466544,-4.268078210676365
39,"Blythswood Hill, Anderston (part)",55.8636,-4.2612,Loon Fung Cantonese Restaurant,Chinese Restaurant,55.865716018799816,-4.268138474678408
40,"Blythswood Hill, Anderston (part)",55.8636,-4.2612,Blythswood Square,Hotel,55.863429164125456,-4.262201891743399
41,"Blythswood Hill, Anderston (part)",55.8636,-4.2612,African Restaurant & Bar,African Restaurant,55.859277,-4.256636
42,"Blythswood Hill, Anderston (part)",55.8636,-4.2612,Collage Restaurant,Restaurant,55.85876363657724,-4.260835759102655
43,"Blythswood Hill, Anderston (part)",55.8636,-4.2612,Chinatown Restaurant,Chinese Restaurant,55.86858318180498,-4.264849462562223
44,"Blythswood Hill, Anderston (part)",55.8636,-4.2612,Heera Indian Restaurant,Indian Restaurant,55.864776451797425,-4.272286891937256
45,"Blythswood Hill, Anderston (part)",55.8636,-4.2612,Heera Indian Restaurant,Indian Restaurant,55.86472828805246,-4.272716045379639
46,"Blythswood Hill, Anderston (part)",55.8636,-4.2612,Debenhams Restaurant,Restaurant,55.857515,-4.251474
47,"Blythswood Hill, Anderston (part)",55.8636,-4.2612,Assam's,Indian Restaurant,55.86311,-4.256551466666666
48,"Blythswood Hill, Anderston (part)",55.8636,-4.2612,Zizzi,Italian Restaurant,55.85923845053728,-4.253706159631424
49,"Blythswood Hill, Anderston (part)",55.8636,-4.2612,Thai Lemongrass,Thai Restaurant,55.865143424027266,-4.2549967244458315
50,"Blythswood Hill, Anderston (part)",55.8636,-4.2612,Collage Corner Bar,Cocktail Bar,55.85860585373856,-4.259437691958936
51,"Blythswood Hill, Anderston (part)",55.8636,-4.2612,The Buttery,Restaurant,55.86094667476646,-4.272128344783354
52,"Blythswood Hill, Anderston (part)",55.8636,-4.2612,Bosphorus Turkish,Turkish Restaurant,55.863154,-4.251545
53,"Blythswood Hill, Anderston (part)",55.8636,-4.2612,Shenaz,Indian Restaurant,55.8652722607673,-4.2740193714563235
54,"Blythswood Hill, Anderston (part)",55.8636,-4.2612,Amalfi Restaurante,Italian Restaurant,55.86459149573897,-4.254265102528898
55,"Anderston, Finnieston, Garnethill, Park, Woodlands (part), Yorkhill",55.8644,-4.2780000000000005,Loon Fung Authentic Cantonese Restaurant | 龍鳫大洒樓,Cantonese Restaurant,55.86570492723553,-4.268901905635041
56,"Anderston, Finnieston, Garnethill, Park, Woodlands (part), Yorkhill",55.8644,-4.2780000000000005,The Finnieston Bar & Restaurant,Bar,55.86478218137056,-4.284141720589272
57,"Anderston, Finnieston, Garnethill, Park, Woodlands (part), Yorkhill",55.8644,-4.2780000000000005,Morblas Restaurant,Restaurant,55.861413703363056,-4.269321289390539
58,"Anderston, Finnieston, Garnethill, Park, Woodlands (part), Yorkhill",55.8644,-4.2780000000000005,Cubatas Tapas Bar & Restaurant,Tapas Restaurant,55.864854701671455,-4.275920181977244
59,"Anderston, Finnieston, Garnethill, Park, Woodlands (part), Yorkhill",55.8644,-4.2780000000000005,Shilla Korean Restaurant,Korean Restaurant,55.865102359161824,-4.285422641734979
60,"Anderston, Finnieston, Garnethill, Park, Woodlands (part), Yorkhill",55.8644,-4.2780000000000005,Heera Indian Restaurant,Indian Restaurant,55.86472828805246,-4.272716045379639
61,"Anderston, Finnieston, Garnethill, Park, Woodlands (part), Yorkhill",55.8644,-4.2780000000000005,Heera Indian Restaurant,Indian Restaurant,55.864776451797425,-4.272286891937256
62,"Anderston, Finnieston, Garnethill, Park, Woodlands (part), Yorkhill",55.8644,-4.2780000000000005,U Jarka Restaurant,Eastern European Restaurant,55.86737333112564,-4.2845895122567095
63,"Anderston, Finnieston, Garnethill, Park, Woodlands (part), Yorkhill",55.8644,-4.2780000000000005,Loon Fung Cantonese Restaurant,Chinese Restaurant,55.865716018799816,-4.268138474678408
